gemm|q2_K|repack-gemm|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot1338/rvv361/mac92-REAL-same-op;REAL-hand-brick-NOT-crossop,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,matmul-kernel-sym,pending-§6,hand-tuned-repack,ggml_gemm_q2_K_8x8_q8_K+16x1,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
gemm|q3_K|repack-gemm|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,cross-op-NO-q3_K-repack;q3_K-唯一无repack-crossop-vs-blockdot,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,matmul-kernel-sym,pending-§6,hand-tuned-CROSSOP,ggml_vec_dot_q3_K_q8_K_vl256,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
gemm|q4_K|repack-gemm|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,gemv468/rvv209-decode;gemm767/rvv224-prefill;REAL-16x1-hand-brick-sealed-Win-raced,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,matmul-kernel-sym,pending-§6,hand-tuned-repack,ggml_gemv_q4_K_16x1_q8_K/gemm_16x1,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
gemm|q5_K|repack-gemm|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,gemm2426/rvv709;gemv1120/rvv319-REAL;REAL-hand-brick-NOT-crossop,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,matmul-kernel-sym,pending-§6,hand-tuned-repack,ggml_gemm_q5_K_8x8_q8_K+gemv,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
gemm|q6_K|repack-gemm|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,gemm526/rvv190;gemv528/rvv195-REAL;REAL-hand-brick-NOT-crossop,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,matmul-kernel-sym,pending-§6,hand-tuned-repack,ggml_gemm_q6_K_8x8_q8_K+gemv,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
vec_dot|iq1_s|typed-grid|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot175/rvv56/mac17/gather3/vset33;vl256-spec-STRONG,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,matmul-kernel-sym,pending-§6,hand-tuned,ggml_vec_dot_iq1_s_q8_K_vl256,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
vec_dot|iq1_m|typed-grid|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot242/rvv54/mac20/gather1/csrr8;vl256-spec-STRONG,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,matmul-kernel-sym,pending-§6,hand-tuned,ggml_vec_dot_iq1_m_q8_K_vl256,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
vec_dot|iq4_nl|typed-codebook|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot101/rvv24/mac6/gather4;codebook-gather-thin-vl256,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,matmul-kernel-sym,pending-§6,native-vec,ggml_vec_dot_iq4_nl_q8_0_vl256,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
vec_dot|nvfp4|typed-codebook|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot217/rvv23/mac2/NO-riscv-spec-generic;generic-exists-hand-tuned-absent-same-as-rvv,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,matmul-kernel-sym,pending-§6,native-vec-generic-weak,ggml_vec_dot_nvfp4_q8_0,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
forward|softmax|reduce-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,leaf-tot81/rvv39-vectorized-expf;wrapper-scalar-setup,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,pending-§6,native-vec,ggml_vec_soft_max_f32,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
forward|rms_norm|reduce-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot522/rvv20/mac4;vectorized-sumsq,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,pending-§6,native-vec-light,ggml_compute_forward_rms_norm,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
forward|rope|rotate-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot1275/rvv30/mac12;scalar-sin-cos-heavy,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,scalar,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,pending-§6,mostly-scalar-light-vec,ggml_compute_forward_rope_flt_f32,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
forward|silu|map-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot116/rvv38/mac7;vectorized-expf,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,pending-§6,native-vec,ggml_vec_silu_f32,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
forward|gelu|map-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,wrapper1216/rvv6-table-lookup-STRUCTURAL;GGML_GELU_FP16-not-fair-speed,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,scalar,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,pending-§6,scalar-f16-LUT,ggml_table_gelu_f16_BSS_LUT,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
forward|add|binary-map|arity2|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot2306/rvv65-autovec;multi-dtype-dispatcher,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,pending-§6,native-vec,ggml_compute_forward_add_non_quantized,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
forward|mul|binary-map|arity2|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot2318/rvv68-autovec;autovec,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,pending-§6,native-vec,ggml_compute_forward_mul,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
forward|scale|map-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot166/rvv7/mac2;near-scalar,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,pending-§6,light-vec,ggml_compute_forward_scale,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
forward|cpy|copy-map|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot454/rvv2-memcpy-stream;rvv0-near-scalar,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,scalar,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,forward-op,pending-§6,scalar-streaming,ggml_compute_forward_dup_flt_f32,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,in-denom
dequant|q2_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot198/rvv60,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,native-vec,dequantize_row_q2_K,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|q3_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot423/rvv44/mac4,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,native-vec,dequantize_row_q3_K,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
dequant|q4_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=256,tot266/rvv16;board-diff-rvv-q4K-dequant-scalar,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,k1-SpacemiTX60-VLEN256-clang18.1.8-Bianbu-core0_3,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,ggml=e36a602(vericurve)+stock-1x16.so,DEQ-AXIS,pending-§6,native-vec-light,dequantize_row_q4_K,g8-stage3-opponent-reparse/k1/objdump_metrics_k1.txt,clang18-sym,pending-§6,test-only-not-in-denom
